year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
1990,25,49,Effingham,4,Southern,Mostly Rural,59.7,31759,6,1,5,94,5,0,0,1,18.9,3.1,15.7,296,15.7,0,0,3.1
1990,26,51,Fayette,4,Southern,Mostly Rural,67,20894,11,1,2,21,2,0,0,0,52.6,4.8,9.6,100.5,9.6,0,0,0
1990,27,53,Ford,11,Central,Mostly Urban,41.8,14226,4,1,11,15,0,0,0,1,28.1,7,77.3,105.4,0,0,0,7
1990,28,55,Franklin,2,Southern,Mostly Urban,48.6,40242,29,0,28,72,9,2,1,5,72.1,0,69.6,178.9,22.4,5,2.5,12.4
1990,29,57,Fulton,9,Central,Mostly Rural,60,38077,18,6,41,107,4,0,0,5,47.3,15.8,107.7,281,10.5,0,0,13.1
1990,30,59,Gallatin,2,Southern,Completely Rural,100,6902,7,0,8,6,0,0,0,2,101.4,0,115.9,86.9,0,0,0,29
1990,31,61,Greene,7,Central,Mostly Rural,70.8,15314,7,0,6,15,2,1,0,3,45.7,0,39.2,97.9,13.1,6.5,0,19.6
1990,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,32494,15,0,15,78,3,1,0,4,46.2,0,46.2,240,9.2,3.1,0,12.3
1990,33,65,Hamilton,2,Southern,Mostly Rural,68.1,8487,2,0,7,0,1,0,0,0,23.6,0,82.5,0,11.8,0,0,0
1990,34,67,Hancock,9,Central,Mostly Rural,71,21346,17,1,32,51,0,1,0,1,79.6,4.7,149.9,238.9,0,4.7,0,4.7
1990,35,69,Hardin,2,Southern,Completely Rural,100,5185,2,0,3,8,1,0,1,0,38.6,0,57.9,154.3,19.3,0,19.3,0
1990,36,71,Henderson,9,Central,Mostly Rural,99.7,8058,0,0,1,0,0,0,0,1,0,0,12.4,0,0,0,0,12.4
1990,37,73,Henry,14,Central,Mostly Rural,50.3,51063,20,0,41,109,10,0,0,2,39.2,0,80.3,213.5,19.6,0,0,3.9
1990,38,75,Iroquois,21,Central,Mostly Rural,71.7,30783,4,0,19,44,0,0,0,3,13,0,61.7,142.9,0,0,0,9.7
1990,39,77,Jackson,1,Southern,Mostly Urban,37.2,61055,75,3,34,460,8,1,6,5,122.8,4.9,55.7,753.4,13.1,1.6,9.8,8.2
1990,40,79,Jasper,4,Southern,Mostly Rural,69.9,10607,6,0,1,9,1,0,0,0,56.6,0,9.4,84.8,9.4,0,0,0
1990,41,81,Jefferson,2,Southern,Mostly Rural,58.8,37088,26,4,87,210,14,1,7,8,70.1,10.8,234.6,566.2,37.7,2.7,18.9,21.6
1990,42,83,Jersey,7,Southern,Mostly Rural,60.6,20542,21,2,29,149,3,0,3,0,102.2,9.7,141.2,725.3,14.6,0,14.6,0
1990,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21798,15,1,10,27,1,1,0,3,68.8,4.6,45.9,123.9,4.6,4.6,0,13.8
1990,44,87,Johnson,1,Southern,Completely Rural,100,11324,4,0,9,8,0,0,0,0,35.3,0,79.5,70.6,0,0,0,0
1990,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,319491,380,8,387,2735,47,12,94,48,118.9,2.5,121.1,856,14.7,3.8,29.4,15
1990,46,91,Kankakee,21,Central,Mostly Urban,24.5,96560,193,12,171,909,36,13,48,21,199.9,12.4,177.1,941.4,37.3,13.5,49.7,21.7
1990,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,39508,8,0,21,51,0,2,0,2,20.2,0,53.2,129.1,0,5.1,0,5.1
1990,48,95,Knox,9,Central,Mostly Urban,24.3,56380,23,1,85,339,15,1,7,16,40.8,1.8,150.8,601.3,26.6,1.8,12.4,28.4
1990,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,520187,409,19,345,2469,81,11,83,83,78.6,3.7,66.3,474.6,15.6,2.1,16,16
1990,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,107126,51,7,69,309,13,3,4,2,47.6,6.5,64.4,288.4,12.1,2.8,3.7,1.9
1990,51,101,Lawrence,2,Southern,Mostly Rural,58,15928,3,0,6,8,1,1,0,0,18.8,0,37.7,50.2,6.3,6.3,0,0
1990,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,34476,19,1,55,197,7,1,2,11,55.1,2.9,159.5,571.4,20.3,2.9,5.8,31.9
1990,53,105,Livingston,11,Central,Mostly Urban,40.8,39354,14,0,10,101,7,0,2,2,35.6,0,25.4,256.6,17.8,0,5.1,5.1
1990,54,107,Logan,11,Central,Mostly Urban,39.9,30765,25,0,4,44,4,0,2,5,81.3,0,13,143,13,0,6.5,16.3
1990,55,109,McDonough,9,Central,Mostly Urban,29.5,35210,9,1,17,115,6,0,4,4,25.6,2.8,48.3,326.6,17,0,11.4,11.4
1990,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,185409,49,4,151,826,14,2,6,16,26.4,2.2,81.4,445.5,7.6,1.1,3.2,8.6
1990,57,113,McLean,11,Central,Mostly Urban,16.5,129715,105,3,132,724,28,3,10,37,80.9,2.3,101.8,558.1,21.6,2.3,7.7,28.5
1990,58,115,Macon,6,Central,Mostly Urban,15.3,117271,314,35,390,1547,73,9,85,55,267.8,29.8,332.6,1319.2,62.2,7.7,72.5,46.9
1990,59,117,Macoupin,7,Central,Mostly Rural,58.5,47690,16,2,19,62,12,0,0,0,33.6,4.2,39.8,130,25.2,0,0,0
1990,60,119,Madison,3,Southern,Mostly Urban,13.3,249738,253,13,261,1211,68,29,46,48,101.3,5.2,104.5,484.9,27.2,11.6,18.4,19.2
1990,61,121,Marion,4,Southern,Mostly Urban,45.1,41612,41,2,42,216,2,0,1,6,98.5,4.8,100.9,519.1,4.8,0,2.4,14.4
1990,62,123,Marshall,10,Central,Completely Rural,100,12869,12,0,4,19,1,0,0,0,93.2,0,31.1,147.6,7.8,0,0,0
1990,63,125,Mason,8,Central,Mostly Rural,77.5,16277,18,1,12,23,1,0,0,0,110.6,6.1,73.7,141.3,6.1,0,0,0
1990,64,127,Massac,1,Southern,Mostly Rural,50.5,14771,14,0,17,39,16,0,0,2,94.8,0,115.1,264,108.3,0,0,13.5
1990,65,129,Menard,8,Central,Mostly Rural,75.7,11130,1,0,4,13,0,0,1,2,9,0,35.9,116.8,0,0,9,18
1990,66,131,Mercer,14,Central,Mostly Rural,77.8,17261,0,0,7,15,1,0,0,0,0,0,40.6,86.9,5.8,0,0,0
1990,67,133,Monroe,20,Southern,Mostly Urban,41.4,22560,5,2,23,20,2,0,1,0,22.2,8.9,102,88.7,8.9,0,4.4,0
1990,68,135,Montgomery,4,Central,Mostly Urban,41.6,30630,7,0,10,19,4,1,0,1,22.9,0,32.6,62,13.1,3.3,0,3.3
1990,69,137,Morgan,7,Central,Mostly Urban,36.2,36443,190,4,39,170,5,0,0,0,521.4,11,107,466.5,13.7,0,0,0
1990,70,139,Moultrie,6,Central,Mostly Rural,69.2,13946,6,0,3,13,0,0,0,2,43,0,21.5,93.2,0,0,0,14.3
1990,71,141,Ogle,15,Northern - Other,Mostly Urban,47.1,46059,16,0,32,79,2,0,0,4,34.7,0,69.5,171.5,4.3,0,0,8.7
1990,72,143,Peoria,10,Central,Mostly Urban,14.6,183155,619,18,387,1968,31,32,139,77,338,9.8,211.3,1074.5,16.9,17.5,75.9,42
1990,73,145,Perry,20,Southern,Mostly Urban,43.6,21420,22,2,26,42,5,1,1,3,102.7,9.3,121.4,196.1,23.3,4.7,4.7,14
1990,74,147,Piatt,6,Central,Mostly Rural,67.7,15550,11,0,13,16,4,0,1,2,70.7,0,83.6,102.9,25.7,0,6.4,12.9
1990,75,149,Pike,8,Central,Mostly Rural,72.3,17551,2,0,5,12,0,2,0,0,11.4,0,28.5,68.4,0,11.4,0,0
1990,76,151,Pope,1,Southern,Completely Rural,100,4356,3,0,3,8,1,0,0,0,68.9,0,68.9,183.7,23,0,0,0
1990,77,153,Pulaski,1,Southern,Completely Rural,100,7519,11,1,7,15,7,0,0,1,146.3,13.3,93.1,199.5,93.1,0,0,13.3
1990,78,155,Putnam,10,Central,Completely Rural,100,5740,1,0,1,2,0,0,0,1,17.4,0,17.4,34.8,0,0,0,17.4
1990,79,157,Randolph,20,Southern,Mostly Urban,42.6,34500,22,1,12,38,2,0,0,0,63.8,2.9,34.8,110.1,5.8,0,0,0
1990,80,159,Richland,2,Southern,Mostly Urban,43.5,16512,8,0,35,76,9,0,0,0,48.4,0,212,460.3,54.5,0,0,0
1990,81,161,Rock Island,14,Central,Mostly Urban,10.9,148688,170,8,134,774,31,0,25,23,114.3,5.4,90.1,520.6,20.8,0,16.8,15.5
1990,82,163,St. Clair,20,Southern,Mostly Urban,9.8,262628,665,11,301,1723,98,26,126,31,253.2,4.2,114.6,656.1,37.3,9.9,48,11.8
1990,83,165,Saline,1,Southern,Mostly Urban,43.7,26501,11,1,20,85,1,1,2,8,41.5,3.8,75.5,320.7,3.8,3.8,7.5,30.2
1990,84,167,Sangamon,7,Central,Mostly Urban,14.1,178688,434,30,196,1356,121,7,78,36,242.9,16.8,109.7,758.9,67.7,3.9,43.7,20.1
1990,85,169,Schuyler,8,Central,Mostly Rural,57.6,7502,2,1,11,4,0,0,0,0,26.7,13.3,146.6,53.3,0,0,0,0
1990,86,171,Scott,7,Central,Completely Rural,100,5633,1,0,4,2,0,0,0,0,17.8,0,71,35.5,0,0,0,0
1990,87,173,Shelby,4,Central,Mostly Rural,77.7,22300,2,0,0,20,3,0,0,0,9,0,0,89.7,13.5,0,0,0
1990,88,175,Stark,10,Central,Completely Rural,100,6541,2,0,12,6,1,0,0,2,30.6,0,183.5,91.7,15.3,0,0,30.6
1990,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,48118,61,1,13,162,2,0,3,2,126.8,2.1,27,336.7,4.2,0,6.2,4.2
1990,90,179,Tazewell,10,Central,Mostly Urban,20.4,123887,40,6,92,450,18,3,3,18,32.3,4.8,74.3,363.2,14.5,2.4,2.4,14.5
1990,91,181,Union,1,Southern,Mostly Rural,65.9,17609,6,5,13,37,0,0,0,0,34.1,28.4,73.8,210.1,0,0,0,0
1990,92,183,Vermilion,5,Central,Mostly Urban,31.3,88155,274,7,166,463,14,2,16,18,310.8,7.9,188.3,525.2,15.9,2.3,18.1,20.4
1990,93,185,Wabash,2,Southern,Mostly Urban,38.9,13106,11,0,8,35,0,1,0,0,83.9,0,61,267.1,0,7.6,0,0
1990,94,187,Warren,9,Central,Mostly Urban,45.5,19160,7,1,20,123,11,0,4,2,36.5,5.2,104.4,642,57.4,0,20.9,10.4
1990,95,189,Washington,20,Southern,Mostly Rural,73.6,14963,5,0,5,9,0,0,0,0,33.4,0,33.4,60.1,0,0,0,0
1990,96,191,Wayne,2,Southern,Mostly Rural,69.9,17217,4,0,3,16,1,0,0,0,23.2,0,17.4,92.9,5.8,0,0,0
1990,97,193,White,2,Southern,Mostly Rural,62,16481,4,0,9,32,2,0,0,0,24.3,0,54.6,194.2,12.1,0,0,0
1990,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,60156,32,4,76,313,3,1,5,8,53.2,6.6,126.3,520.3,5,1.7,8.3,13.3
1990,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,359459,389,21,248,1664,137,33,86,29,108.2,5.8,69,462.9,38.1,9.2,23.9,8.1
1990,100,199,Williamson,1,Southern,Mostly Urban,34.8,57715,51,5,55,159,10,0,4,2,88.4,8.7,95.3,275.5,17.3,0,6.9,3.5
1990,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,253721,451,17,565,2626,79,18,133,70,177.8,6.7,222.7,1035,31.1,7.1,52.4,27.6
1990,102,203,Woodford,11,Central,Mostly Rural,54.9,32817,7,0,4,20,0,0,0,4,21.3,0,12.2,60.9,0,0,0,12.2
1991,1,1,Adams,8,Central,Mostly Urban,32.6,66689,69,1,67,400,13,2,15,17,103.5,1.5,100.5,599.8,19.5,3,22.5,25.5
1991,2,3,Alexander,1,Southern,Mostly Rural,61.9,10518,54,1,4,56,5,0,7,0,513.4,9.5,38,532.4,47.5,0,66.6,0
1991,3,5,Bond,3,Southern,Mostly Rural,60.7,15165,5,0,12,16,0,0,2,0,33,0,79.1,105.5,0,0,13.2,0
1991,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,31810,10,0,46,208,6,0,2,11,31.4,0,144.6,653.9,18.9,0,6.3,34.6
1991,5,9,Brown,8,Central,Mostly Urban,41.1,6171,3,0,0,5,0,0,0,0,48.6,0,0,81,0,0,0,0
1991,6,11,Bureau,13,Central,Mostly Rural,57.4,35723,10,0,8,72,0,1,0,2,28,0,22.4,201.6,0,2.8,0,5.6
1991,7,13,Calhoun,8,Southern,Completely Rural,100,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,16646,3,1,15,34,1,0,0,0,18,6,90.1,204.3,6,0,0,0
1991,9,17,Cass,8,Central,Mostly Rural,52.1,13511,5,1,10,27,2,0,1,2,37,7.4,74,199.8,14.8,0,7.4,14.8
1991,10,19,Champaign,6,Central,Mostly Urban,12.7,175468,304,7,388,1358,53,8,63,28,173.3,4,221.1,773.9,30.2,4.6,35.9,16
1991,11,21,Christian,4,Central,Mostly Urban,43.5,35039,14,0,10,50,0,0,0,1,40,0,28.5,142.7,0,0,0,2.9
1991,12,23,Clark,5,Southern,Mostly Rural,59.5,15943,5,1,5,18,3,0,0,2,31.4,6.3,31.4,112.9,18.8,0,0,12.5
1991,13,25,Clay,4,Southern,Mostly Rural,64.7,14550,6,0,8,16,3,0,1,0,41.2,0,55,110,20.6,0,6.9,0
1991,14,27,Clinton,4,Southern,Mostly Urban,48.8,34029,9,0,18,27,0,0,0,0,26.4,0,52.9,79.3,0,0,0,0
1991,15,29,Coles,5,Central,Mostly Urban,24.3,51895,32,0,31,192,5,2,5,5,61.7,0,59.7,370,9.6,3.9,9.6,9.6
1991,16,31,Cook,co,Northern - Cook,Completely Urban,0,5149050,10103,363,8838,55792,9451,1166,6489,1172,196.2,7,171.6,1083.5,183.5,22.6,126,22.8
1991,17,33,Crawford,2,Southern,Mostly Rural,60.2,20046,12,0,2,26,3,0,0,0,59.9,0,10,129.7,15,0,0,0
1991,18,35,Cumberland,5,Southern,Completely Rural,100,10773,8,0,10,21,0,1,0,1,74.3,0,92.8,194.9,0,9.3,0,9.3
1991,19,37,DeKalb,23,Northern - Other,Mostly Urban,20.3,79564,52,1,72,356,5,2,6,8,65.4,1.3,90.5,447.4,6.3,2.5,7.5,10.1
1991,20,39,De Witt,6,Central,Mostly Urban,48.8,16613,19,2,7,15,2,0,0,0,114.4,12,42.1,90.3,12,0,0,0
1991,21,41,Douglas,6,Central,Mostly Rural,61.6,19457,4,0,8,13,2,0,0,0,20.6,0,41.1,66.8,10.3,0,0,0
1991,22,43,DuPage,18,Northern - Collar,Completely Urban,0,801291,263,19,325,3473,99,15,56,26,32.8,2.4,40.6,433.4,12.4,1.9,7,3.2
1991,23,45,Edgar,5,Central,Mostly Rural,51.8,19496,13,0,28,97,3,0,1,4,66.7,0,143.6,497.5,15.4,0,5.1,20.5
1991,24,47,Edwards,2,Southern,Completely Rural,100,7400,1,0,3,6,1,0,0,0,13.5,0,40.5,81.1,13.5,0,0,0
1991,25,49,Effingham,4,Southern,Mostly Rural,59.7,31945,6,1,4,104,0,0,5,3,18.8,3.1,12.5,325.6,0,0,15.7,9.4
1991,26,51,Fayette,4,Southern,Mostly Rural,67,20743,0,0,1,13,4,0,0,0,0,0,4.8,62.7,19.3,0,0,0
1991,27,53,Ford,11,Central,Mostly Urban,41.8,14063,4,0,7,4,0,0,1,1,28.4,0,49.8,28.4,0,0,7.1,7.1
1991,28,55,Franklin,2,Southern,Mostly Urban,48.6,40048,28,0,25,55,1,0,5,2,69.9,0,62.4,137.3,2.5,0,12.5,5
1991,29,57,Fulton,9,Central,Mostly Rural,60,38186,24,0,82,123,4,0,0,8,62.9,0,214.7,322.1,10.5,0,0,21
1991,30,59,Gallatin,2,Southern,Completely Rural,100,6787,0,1,18,19,0,0,0,2,0,14.7,265.2,279.9,0,0,0,29.5
1991,31,61,Greene,7,Central,Mostly Rural,70.8,15156,7,0,20,20,0,0,0,4,46.2,0,132,132,0,0,0,26.4
1991,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,33255,17,1,49,79,7,0,0,3,51.1,3,147.3,237.6,21,0,0,9
1991,33,65,Hamilton,2,Southern,Mostly Rural,68.1,8478,3,0,3,13,7,0,0,0,35.4,0,35.4,153.3,82.6,0,0,0
1991,34,67,Hancock,9,Central,Mostly Rural,71,21319,10,0,16,52,4,0,0,4,46.9,0,75.1,243.9,18.8,0,0,18.8
1991,35,69,Hardin,2,Southern,Completely Rural,100,5117,3,0,1,7,0,0,0,0,58.6,0,19.5,136.8,0,0,0,0
1991,36,71,Henderson,9,Central,Mostly Rural,99.7,8087,0,0,2,1,0,0,0,1,0,0,24.7,12.4,0,0,0,12.4
1991,37,73,Henry,14,Central,Mostly Rural,50.3,50971,17,4,34,119,8,0,0,6,33.4,7.8,66.7,233.5,15.7,0,0,11.8
1991,38,75,Iroquois,21,Central,Mostly Rural,71.7,30919,6,2,24,52,0,0,2,0,19.4,6.5,77.6,168.2,0,0,6.5,0
1991,39,77,Jackson,1,Southern,Mostly Urban,37.2,60699,81,1,40,505,18,2,16,8,133.4,1.6,65.9,832,29.7,3.3,26.4,13.2
1991,40,79,Jasper,4,Southern,Mostly Rural,69.9,10563,4,0,4,15,1,1,0,0,37.9,0,37.9,142,9.5,9.5,0,0
1991,41,81,Jefferson,2,Southern,Mostly Rural,58.8,37154,33,2,83,215,15,2,5,3,88.8,5.4,223.4,578.7,40.4,5.4,13.5,8.1
1991,42,83,Jersey,7,Southern,Mostly Rural,60.6,20780,6,3,21,68,1,0,3,3,28.9,14.4,101.1,327.2,4.8,0,14.4,14.4
1991,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22008,30,1,24,35,3,0,0,1,136.3,4.5,109.1,159,13.6,0,0,4.5
1991,44,87,Johnson,1,Southern,Completely Rural,100,11463,1,0,6,7,1,0,1,0,8.7,0,52.3,61.1,8.7,0,8.7,0
1991,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,325727,374,28,380,2774,63,24,143,61,114.8,8.6,116.7,851.6,19.3,7.4,43.9,18.7
1991,46,91,Kankakee,21,Central,Mostly Urban,24.5,97598,169,12,176,991,22,7,54,29,173.2,12.3,180.3,1015.4,22.5,7.2,55.3,29.7
1991,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,40290,4,0,12,84,0,0,0,1,9.9,0,29.8,208.5,0,0,0,2.5
1991,48,95,Knox,9,Central,Mostly Urban,24.3,56412,29,6,68,334,21,1,12,10,51.4,10.6,120.5,592.1,37.2,1.8,21.3,17.7
1991,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,532119,403,9,382,2684,70,18,81,61,75.7,1.7,71.8,504.4,13.2,3.4,15.2,11.5
1991,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,107553,65,4,60,390,46,0,2,12,60.4,3.7,55.8,362.6,42.8,0,1.9,11.2
1991,51,101,Lawrence,2,Southern,Mostly Rural,58,16025,6,0,7,8,0,0,0,0,37.4,0,43.7,49.9,0,0,0,0
1991,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,34711,25,5,55,194,4,0,2,8,72,14.4,158.5,558.9,11.5,0,5.8,23
1991,53,105,Livingston,11,Central,Mostly Urban,40.8,39086,18,1,26,99,16,0,0,1,46.1,2.6,66.5,253.3,40.9,0,0,2.6
1991,54,107,Logan,11,Central,Mostly Urban,39.9,30726,26,6,13,44,3,0,1,1,84.6,19.5,42.3,143.2,9.8,0,3.3,3.3
1991,55,109,McDonough,9,Central,Mostly Urban,29.5,35133,8,3,11,146,1,0,2,4,22.8,8.5,31.3,415.6,2.8,0,5.7,11.4
1991,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,193390,75,13,130,858,11,1,14,18,38.8,6.7,67.2,443.7,5.7,0.5,7.2,9.3
1991,57,113,McLean,11,Central,Mostly Urban,16.5,132200,112,4,85,747,26,6,20,43,84.7,3,64.3,565.1,19.7,4.5,15.1,32.5
1991,58,115,Macon,6,Central,Mostly Urban,15.3,117984,444,12,253,1413,60,10,112,76,376.3,10.2,214.4,1197.6,50.9,8.5,94.9,64.4
1991,59,117,Macoupin,7,Central,Mostly Rural,58.5,47897,32,1,27,44,8,2,1,8,66.8,2.1,56.4,91.9,16.7,4.2,2.1,16.7
1991,60,119,Madison,3,Southern,Mostly Urban,13.3,251778,162,22,303,1395,72,8,46,38,64.3,8.7,120.3,554.1,28.6,3.2,18.3,15.1
1991,61,121,Marion,4,Southern,Mostly Urban,45.1,41571,62,3,27,204,8,0,0,4,149.1,7.2,64.9,490.7,19.2,0,0,9.6
1991,62,123,Marshall,10,Central,Completely Rural,100,12840,8,1,16,9,1,0,0,0,62.3,7.8,124.6,70.1,7.8,0,0,0
1991,63,125,Mason,8,Central,Mostly Rural,77.5,16353,7,1,6,17,1,0,0,5,42.8,6.1,36.7,104,6.1,0,0,30.6
1991,64,127,Massac,1,Southern,Mostly Rural,50.5,14784,12,0,12,47,7,1,4,8,81.2,0,81.2,317.9,47.3,6.8,27.1,54.1
1991,65,129,Menard,8,Central,Mostly Rural,75.7,11229,0,0,5,12,0,0,0,0,0,0,44.5,106.9,0,0,0,0
1991,66,131,Mercer,14,Central,Mostly Rural,77.8,17219,2,0,6,13,1,0,0,0,11.6,0,34.8,75.5,5.8,0,0,0
1991,67,133,Monroe,20,Southern,Mostly Urban,41.4,22994,11,0,23,72,0,1,0,3,47.8,0,100,313.1,0,4.3,0,13
1991,68,135,Montgomery,4,Central,Mostly Urban,41.6,30687,5,0,12,43,3,1,0,0,16.3,0,39.1,140.1,9.8,3.3,0,0
1991,69,137,Morgan,7,Central,Mostly Urban,36.2,36582,189,2,62,232,6,0,3,1,516.6,5.5,169.5,634.2,16.4,0,8.2,2.7
1991,70,139,Moultrie,6,Central,Mostly Rural,69.2,13909,6,0,2,1,0,0,0,0,43.1,0,14.4,7.2,0,0,0,0
1991,71,141,Ogle,15,Northern - Other,Mostly Urban,47.1,46892,9,0,28,94,8,0,0,5,19.2,0,59.7,200.5,17.1,0,0,10.7
1991,72,143,Peoria,10,Central,Mostly Urban,14.6,184365,766,22,434,2118,52,41,182,102,415.5,11.9,235.4,1148.8,28.2,22.2,98.7,55.3
1991,73,145,Perry,20,Southern,Mostly Urban,43.6,21388,17,2,34,39,6,0,0,7,79.5,9.4,159,182.3,28.1,0,0,32.7
1991,74,147,Piatt,6,Central,Mostly Rural,67.7,15602,11,0,29,48,3,0,0,2,70.5,0,185.9,307.7,19.2,0,0,12.8
1991,75,149,Pike,8,Central,Mostly Rural,72.3,17459,5,0,1,14,1,0,0,1,28.6,0,5.7,80.2,5.7,0,0,5.7
1991,76,151,Pope,1,Southern,Completely Rural,100,4404,1,0,1,10,0,0,1,0,22.7,0,22.7,227.1,0,0,22.7,0
1991,77,153,Pulaski,1,Southern,Completely Rural,100,7463,9,0,5,14,3,0,4,2,120.6,0,67,187.6,40.2,0,53.6,26.8
1991,78,155,Putnam,10,Central,Completely Rural,100,5777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.3
1991,79,157,Randolph,20,Southern,Mostly Urban,42.6,34457,23,0,21,50,4,1,1,3,66.7,0,60.9,145.1,11.6,2.9,2.9,8.7
1991,80,159,Richland,2,Southern,Mostly Urban,43.5,16556,7,0,21,79,8,0,0,1,42.3,0,126.8,477.2,48.3,0,0,6
1991,81,161,Rock Island,14,Central,Mostly Urban,10.9,149563,202,3,126,756,18,5,35,27,135.1,2,84.2,505.5,12,3.3,23.4,18.1
1991,82,163,St. Clair,20,Southern,Mostly Urban,9.8,261785,621,17,303,1689,123,27,97,36,237.2,6.5,115.7,645.2,47,10.3,37.1,13.8
1991,83,165,Saline,1,Southern,Mostly Urban,43.7,26479,18,3,24,119,2,1,2,9,68,11.3,90.6,449.4,7.6,3.8,7.6,34
1991,84,167,Sangamon,7,Central,Mostly Urban,14.1,181315,422,22,310,1730,162,11,86,42,232.7,12.1,171,954.1,89.3,6.1,47.4,23.2
1991,85,169,Schuyler,8,Central,Mostly Rural,57.6,7515,2,0,0,6,1,0,0,0,26.6,0,0,79.8,13.3,0,0,0
1991,86,171,Scott,7,Central,Completely Rural,100,5573,2,1,2,4,0,0,0,0,35.9,17.9,35.9,71.8,0,0,0,0
1991,87,173,Shelby,4,Central,Mostly Rural,77.7,22373,4,0,5,25,0,0,0,2,17.9,0,22.3,111.7,0,0,0,8.9
1991,88,175,Stark,10,Central,Completely Rural,100,6460,2,0,18,4,1,0,2,0,31,0,278.6,61.9,15.5,0,31,0
1991,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,48255,34,3,11,212,3,1,10,0,70.5,6.2,22.8,439.3,6.2,2.1,20.7,0
1991,90,179,Tazewell,10,Central,Mostly Urban,20.4,124456,60,9,150,452,23,3,5,9,48.2,7.2,120.5,363.2,18.5,2.4,4,7.2
1991,91,181,Union,1,Southern,Mostly Rural,65.9,17699,14,0,9,26,1,0,0,5,79.1,0,50.9,146.9,5.7,0,0,28.3
1991,92,183,Vermilion,5,Central,Mostly Urban,31.3,87986,253,9,177,458,6,2,14,30,287.5,10.2,201.2,520.5,6.8,2.3,15.9,34.1
1991,93,185,Wabash,2,Southern,Mostly Urban,38.9,13169,4,0,2,27,0,0,0,0,30.4,0,15.2,205,0,0,0,0
1991,94,187,Warren,9,Central,Mostly Urban,45.5,19223,14,0,28,115,9,0,0,3,72.8,0,145.7,598.2,46.8,0,0,15.6
1991,95,189,Washington,20,Southern,Mostly Rural,73.6,14860,2,0,3,5,1,0,0,0,13.5,0,20.2,33.6,6.7,0,0,0
1991,96,191,Wayne,2,Southern,Mostly Rural,69.9,17022,11,0,7,23,3,0,0,1,64.6,0,41.1,135.1,17.6,0,0,5.9
1991,97,193,White,2,Southern,Mostly Rural,62,16359,10,1,15,33,6,0,0,0,61.1,6.1,91.7,201.7,36.7,0,0,0
1991,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,60583,37,0,123,291,6,0,6,2,61.1,0,203,480.3,9.9,0,9.9,3.3
1991,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,367887,294,15,267,1480,75,27,83,21,79.9,4.1,72.6,402.3,20.4,7.3,22.6,5.7
1991,100,199,Williamson,1,Southern,Mostly Urban,34.8,57879,39,0,44,104,4,5,4,9,67.4,0,76,179.7,6.9,8.6,6.9,15.5
1991,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,258085,519,17,531,2756,121,19,142,61,201.1,6.6,205.7,1067.9,46.9,7.4,55,23.6
1991,102,203,Woodford,11,Central,Mostly Rural,54.9,33379,7,2,22,41,8,2,0,1,21,6,65.9,122.8,24,6,0,3
1992,1,1,Adams,8,Central,Mostly Urban,32.6,66920,53,2,80,419,6,2,5,19,79.2,3,119.5,626.1,9,3,7.5,28.4
1992,2,3,Alexander,1,Southern,Mostly Rural,61.9,10452,44,1,7,55,3,0,4,1,421,9.6,67,526.2,28.7,0,38.3,9.6
1992,3,5,Bond,3,Southern,Mostly Rural,60.7,15251,2,0,22,27,1,2,0,0,13.1,0,144.3,177,6.6,13.1,0,0
1992,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,32901,26,1,29,174,6,0,3,2,79,3,88.1,528.9,18.2,0,9.1,6.1
